65,I,420400080,00079,1994,F,CHAROLA (ESTANTE),1994-02-03,"CHAROLA (ESTANTE).- ENTREPAÑO METALIC0 PARA ESTANTERIA, MEDIDAS: 0.30 X 0.85 MTS.",000119,0034,1994-02-03,17.60,CD,MA,6. BAJA (INSERVIBLE),S,1,2013-01-08
66,I,420400080,00080,1994,F,CHAROLA (ESTANTE),1994-02-03,"CHAROLA (ESTANTE).- ENTREPAÑO METALIC0 PARA ESTANTERIA, MEDIDAS: 0.30 X 0.85 MTS.",000119,0034,1994-02-03,17.60,CD,MA,6. BAJA (INSERVIBLE),S,1,2013-01-08
67,I,420400080,00081,1994,F,CHAROLA (ESTANTE),1994-02-03,"CHAROLA (ESTANTE).- ENTREPAÑO METALIC0 PARA ESTANTERIA, MEDIDAS: 0.30 X 0.85 MTS.",000119,0034,1994-02-03,17.60,CD,MA,6. BAJA (INSERVIBLE),S,1,2013-01-08
68,I,420400080,00082,1994,F,CHAROLA (ESTANTE),1994-02-03,"CHAROLA (ESTANTE).- ENTREPAÑO METALIC0 PARA ESTANTERIA, MEDIDAS: 0.30 X 0.85 MTS.",000119,0034,1994-02-03,17.60,CD,MA,6. BAJA (INSERVIBLE),S,1,2013-01-08
69,I,420400080,00083,1994,F,CHAROLA (ESTANTE),1994-02-03,"CHAROLA (ESTANTE).- ENTREPAÑO METALIC0 PARA ESTANTERIA, MEDIDAS: 0.30 X 0.85 MTS.",000119,0034,1994-02-03,17.60,CD,MA,6. BAJA (INSERVIBLE),S,1,2013-01-08
70,I,420400080,00084,1994,F,CHAROLA (ESTANTE),1994-02-03,"CHAROLA (ESTANTE).- ENTREPAÑO METALIC0 PARA ESTANTERIA, MEDIDAS: 0.30 X 0.85 MTS.",000119,0034,1994-02-03,17.60,CD,MA,6. BAJA (INSERVIBLE),S,1,2013-01-08
71,I,420400080,00085,1994,F,CHAROLA (ESTANTE),1994-02-03,"CHAROLA (ESTANTE).- ENTREPAÑO METALIC0 PARA ESTANTERIA, MEDIDAS: 0.30 X 0.85 MTS.",000119,0034,1994-02-03,17.60,CD,MA,6. BAJA (INSERVIBLE),S,1,2013-01-08
72,I,420400080,00086,1994,F,CHAROLA (ESTANTE),1994-02-03,"CHAROLA (ESTANTE).- ENTREPAÑO METALIC0 PARA ESTANTERIA, MEDIDAS: 0.30 X 0.85 MTS.",000119,0034,1994-02-03,17.60,CD,MA,6. BAJA (INSERVIBLE),S,1,2013-01-08
73,I,420400080,00087,1994,F,CHAROLA (ESTANTE),1994-02-03,"CHAROLA (ESTANTE).- ENTREPAÑO METALIC0 PARA ESTANTERIA, MEDIDAS: 0.30 X 0.85 MTS.",000119,0034,1994-02-03,17.60,CD,MA,6. BAJA (INSERVIBLE),S,1,2013-01-08
74,I,420400080,00088,1994,F,CHAROLA (ESTANTE),1994-02-03,"CHAROLA (ESTANTE).- ENTREPAÑO METALIC0 PARA ESTANTERIA, MEDIDAS: 0.30 X 0.85 MTS.",000119,0034,1994-02-03,17.60,CD,MA,6. BAJA (INSERVIBLE),S,1,2013-01-08
75,I,420400080,00089,1994,F,CHAROLA (ESTANTE),1994-02-03,"CHAROLA (ESTANTE).- ENTREPAÑO METALIC0 PARA ESTANTERIA, MEDIDAS: 0.30 X 0.85 MTS.",000119,0034,1994-02-03,17.60,CD,MA,6. BAJA (INSERVIBLE),S,1,2013-01-08
76,I,420400080,00139,1982,F,CHAROLA (ESTANTE),1982-11-24,"CHAROLA (ESTANTE).- METALICA, PARA ESTANTERIA, MEDIDAS: 0.91 X 0.45 MTS.",000004,2970,1982-11-24,0.40,CD,MA,1. BUENO,S,1,2013-07-08
